m = 3
(27340.000000, 0.463514)
(27260.000000, 0.306436)
(27510.000000, 0.864714)
(27690.000000, 0.860540)
(27450.000000, 0.866749)
(27530.000000, 1.482547)
(27920.000000, 0.822696)
(27380.000000, 0.865652)
(27560.000000, 0.866095)
(27830.000000, 0.358912)
(27830.000000, 0.493054)
(27690.000000, 0.866732)
(28190.000000, 0.992536)
(28100.000000, 0.256761)
(28100.000000, 0.866497)
(28110.000000, 1.507945)
(28080.000000, 0.866012)
(28210.000000, 0.179852)
(27970.000000, 0.495523)
(28640.000000, 0.861967)
(28330.000000, 2.558607)
(28340.000000, 0.839281)
(28110.000000, 0.866241)
(28290.000000, 0.152807)
